sentence,aspect,category,domain,type
تم استلام العلبة والزجاج المقسّى بحالة جيدة رد البائع على رسائلي سريعًا أيضًا :),تم استلام العلبة والزجاج المقسّى | رد البائع على رسائلي,Logistics#Lost and Damaged | Seller Service#Timeliness of Seller Service,phone,explicit | explicit
جيد الكاميرا و البطارية وجميع وظائف الهاتف المحمول,الكاميرا | البطارية,Camera#General | Battery/Longevity#General,phone,explicit | explicit
حالة الهاتف حوالي 8.5/10 جيد الكاميرا، شاشة LCD، واي فاي، بلوتوث. فقط لا صوت Dolby Atom. يحتاج حوالي 6-8 أيام وصل.,الكاميرا | صوت Dolby Atom | وصل,Camera#General | Audio/Sound#Volume and Speaker | Logistics#Speed,phone,explicit | explicit | explicit
سريع التسليم. المنتج يبدو تمامًا كما في الصور.,التسليم,Logistics#Speed,phone,explicit
تم تسليم المنتج والجودة الشاملة جيدة.,الجودة الشاملة,Product Quality#General,phone,explicit
لماذا تدفع المزيد مقابل أحدث الموديلات عندما يكون هذا S10+ أكثر من كافٍ.,S10+,Overall#Overall,phone,explicit
سريع التسليم، الاستلام هذا في حالة جيدة، موصى به للغاية شكرًا,التسليم | الاستلام | شكرًا,Logistics#Speed | Logistics#Lost and Damaged | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
العنصر كما هو موضح، التسليم كان سريعًا وجيدًا أيضًا، شكرًا للبائع,التسليم,Logistics#Speed,phone,explicit
اشتريت هاتف Samsung Galaxy AO2s لابني، حيث كان الهاتف الآخر الذي كان يملكه يظل يتجمد عليه، لذا فهو سعيد به بالإضافة إلى أنني اشتريت له حافظة هاتف وواقي شاشة أيضًا ولم يستخدم التعرف على الوجه أو بصمة الإصبع عليه.,لابني,Ease of Use#Audience Groups,phone,explicit
شكرًا للبائع على التوصيل السريع . يعمل S8 بشكل جيد.,توصيل | S8,Logistics#Speed | Overall#Overall,phone,explicit | explicit
نعم إنه يعمل بشكل جيد الجودة,الجودة,Product Quality#General,phone,explicit
لم أجربه بعد. يبدو جيدًا.,جيدًا,Overall#Overall,phone,explicit
الخط صغير جدًا ولا يمكن تغييره. معلومات وقت النص غير متوفرة في هذه النقطة وتحتاج إلى الملل. بطيء في تشغيل. من قام بتحديث هذا الهاتف هو أحمق تمامًا. ألقيت في سلة المهملات وأخرجت القديم.,تشغيل | الهاتف,Performance#Running Speed | Overall#Overall,phone,explicit | explicit
أحب اللون اللطيف وبالطبع الجذاب السعر.,اللون اللطيف | السعر,Appearance Design#Color | Price#Price,phone,explicit | explicit
شكرًا لك على هدية مجانية من بنك الطاقة. ولكن لم أتلق واقي الشاشة والجراب كما هو معلن. الهاتف يعمل ولكن لم يتم اختباره. شكرًا لك على التوصيل السريع .,واقي الشاشة | الجراب | توصيل | هدية مجانية من بنك الطاقة,Product Accessories#Cell Phone Film | Product Accessories#Phone Cases | Logistics#Speed | Branding/Marketing#Promotional Giveaways,phone,explicit | explicit | explicit | explicit
يختلف خيار التطبيق المزدوج من هاتف لآخر، ومن المرجح أن يكون متاحًا في تلك الهواتف التي تحتوي على ذاكرة وصول عشوائي (RAM) أعلى.,NULL,NULL,phone,implicit
حسنًا تم استلام السلعة وهي سليمة. شكرًا على الهدية. كما وعدت، لا أنسى الفاتورة.,تم استلام السلعة | تم استلام السلعة,Logistics#Lost and Damaged | Logistics#Lost and Damaged,phone,explicit | explicit
وصل بحالة جيدة وجودة يبدو جيدًا. موصى به للغاية موصى به ويستحق الشراء شراء.,وصل | جودة | موصى به | شراء,Logistics#Lost and Damaged | Product Quality#General | Buyer Attitude#Recommendable | Buyer Attitude#Shopping Experiences,phone,explicit | explicit | explicit | explicit
عادةً ما أختار أجهزة أندرويد عالية المواصفات هاتف لكنني قررت عدم الترقية وفكرت في تجربة جهاز رخيص يمكن التخلص منه هاتف لأنه كسر جهازي. ماذا يمكنني أن أقول؟ جاء هاتف مع جراب وواقي شاشة متصل، خفيف الوزن وجيد جودة. الكاميرا رائعة وتؤدي المهمة، وهاتف سريع الاستجابة. بعض الميزات مختلفة قليلاً ولكنك سرعان ما تجدها أو تعتاد عليها. أوصي به بشدة  وبسعر منخفض جدًا سعر يمكنك تحمل المخاطرة,يمكن التخلص منه (6: هاتف | واقي شاشة | جراب | جودة | الكاميرا | هاتف | يوصي | سعر | خفيف الوزن,Price#Price | Product Accessories#Cell Phone Film | Product Accessories#Phone Cases | Product Quality#General | Camera#General | Overall#Overall | Buyer Attitude#Recommendable | Price#Price | Appearance Design#Grip Feeling,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit | explicit
مفيد جدًا جدًا منتج. مقابل 10 دولارات، سمح لي بالبحث في أنابيب تصريف الحوض للعثور على مصدر العفن. فقط كن حريصًا جدًا على عدم تعطله. اشتريت 5 أمتار لكنني تمكنت من استخدام متر واحد فقط بسبب الانحناءات المتعددة في الأنابيب. لكن مقابل السعر، شراء جيد ؟؟,منتج | مقابل السعر,Overall#Overall | Price#Value for Money,phone,explicit | explicit
ليس مقاوم للماء رسميًا فلماذا المخاطرة.. مقاوم للماء,مقاوم للماء رسميًا | مقاوم للماء,Product Quality#Water Resistant | Product Quality#Water Resistant,phone,explicit | explicit
تم استلام المنتج بحالة ممتازة، وسريع جدًا التسليم أيضًا. ???? أحبه...؟؟,التسليم | تم استلام المنتج | أحبه,Logistics#Speed | Logistics#Lost and Damaged | Overall#Overall,phone,explicit | explicit | explicit
هاتف جيد جدًا بالنسبة لسعره. أحب الشاشة الكبيرة . ومع ذلك، يحتوي على منفذ شحن micro USB. أتمنى أن يكون منفذ الشحن من النوع C. راضٍ بشكل عام عن عملية شراء!,هاتف | شاشة | عملية شراء,Overall#Overall | Screen#Size | Buyer Attitude#Shopping Experiences,phone,explicit | explicit | explicit
لقد جاء هاتفي مع غلاف صلب جراب ولكن لا واقي شاشة. نعم، يأتي مع بلاستيك شفاف جراب في العلبة. نعم، جراب شفاف جراب يؤدي الغرض على أكمل وجه,جراب | حالة قذيفة | واقي شاشة,Product Accessories#Phone Cases | Product Accessories#Phone Cases | Product Accessories#Cell Phone Film,phone,explicit | explicit | explicit
سريع جدًا التوصيل. توجد مشكلة بسيطة حيث كانت هناك بقايا لزجة على الشاشة بالكامل عند إزالة البلاستيك المطبوع - تمكنت من تنظيفها ووظائف اللمس تعمل بشكل جيد. شكرًا لك على حامل الهاتف!,التوصيل | وظائف اللمس,Logistics#general | Screen#General,phone,explicit | explicit
يفعل ما يقوله، سوف شحن جهاز A52 الخاص بي في حوالي ساعة و20 دقيقة، ولكن كابل أطول سيكون جيدًا.,شحن جهاز A52 الخاص بي,Battery/Longevity#Charging Speed,phone,explicit
ما عليك سوى استبداله بهذا الجزء الجديد. لا يزال هاتفي سماعة الأذن طريًا للغاية.,سماعة الأذن,Product Accessories#Headphones,phone,explicit
"حوالي 100 جرام ""مرحبًا أمير، يزن Galaxy M02s 196 جرامًا فقط ويأتي بتصميم أنيق (2: 9.1 مم. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India"" ""مرحبًا أمير، يزن Galaxy M02s 196 جرامًا فقط ويأتي بتصميم أنيق (2: 9.1 مم. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India""",196 جرامًا فقط ويأتي بتصميم أنيق (2: 9.1 مم | 9.1 مم,Appearance Design#Weight | Appearance Design#Thickness,phone,explicit | explicit
نظرًا لأن هذا الهاتف المحمول لا يحتوي على بطاقة SIM، فستتمكن من استخدام أي بطاقة SIM بريطانية تختارها، سواء كانت بطاقة مضمنة كجزء من عقد مع إحدى الشبكات أو بطاقة SIM مدفوعة مسبقًا. نأمل أن يكون هذا مفيدًا! ^DB في دعم Samsung,NULL,NULL,phone,implicit
أنا معجب حقًا بجودة الصورة والفيديو  ودقة الشاشة . لكن الهاتف يسخن قد يحل تحديث البرنامج المشكلة، وبصرف النظر عن هذا فهو رائع اشتريه,جودة الصورة والفيديو | دقة الشاشة | اشتريه | يسخن,Shooting Functions#General | Screen#Clarity | Buyer Attitude#Shopping Experiences | Performance#Heat Generation,phone,explicit | explicit | explicit | explicit
جودة الكاميرا جيدة ولديها القدرة على التقاط الصور في وضع عمودي، لست من محبي التصوير كثيرًا ولكنني أفضل من أي هواتف أخرى امتلكتها. جيد جدًا جودة الكاميرا إذا كان ذلك مفيدًا نعم الكاميرات تبدو بجودة وضوح جيدة جدًا نعم أنا سعيد بـ I phone (7: phone) يبدو وكأنه جديد نعم نعم,جودة الكاميرا | التقاط الصور في وضع عمودي | أفضل | جودة الكاميرا | الكاميرات | I (7: phone | هاتف,Camera#General | Shooting Functions#General | Overall#Overall | Camera#General | Camera#General | Overall#Overall | Overall#Overall,phone,explicit | explicit | explicit | explicit | explicit | explicit | explicit
تم استلامه جيد في المتجر. جيد خدمة.,تم استلامه | خدمة,Logistics#Lost and Damaged | Seller Service#Attitude,phone,explicit | explicit
صندوق مغلق. هاتف يعمل بشكل جيد. وقد قدم البائع الكثير من هدايا مجانية. بما في ذلك شاحن لاسلكي. يا له من روعة,هاتف | هدايا مجانية | هدايا مجانية,Overall#Overall | Branding/Marketing#Promotional Giveaways | Branding/Marketing#Promotional Giveaways,phone,explicit | explicit | explicit
تكون البطارية دائمًا فارغة بعد 10 دقائق من الاستخدام,NULL,NULL,phone,implicit
سريع التوصيل ووصل المنتج بحالة جيدة. بالتأكيد أوصي به.,التوصيل | وصل المنتج | أوصي به,Logistics#Speed | Logistics#Lost and Damaged | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
سنة واحدة من تاريخ الشراء، قد تكون متاحة.,سنة واحدة,After-sales Service#Exchange/Warranty/Return,phone,explicit
رائع وودود البائع! موقع سهل للاستلام. رائع المنتج .,البائع | المنتج,Seller Service#Attitude | Overall#Overall,phone,explicit | explicit
لا، سيكون هاتفًا أساسيًا للغاية هاتف لذا لا يوجد شحن لاسلكي لا، ستحتاج إلى هاتف بمنفذ C هاتف أي سامسونج 9 بقدر ما أعلم، لا يحتوي على شحن لاسلكي نعم، يحتوي عليه ولكن WiFi نفسه لا يتصل بشكل رائع حيث لا يتم تحميل الألعاب ومواقع الويب. آمل أن يساعدك هذا. لا، لا يحتوي عليه.,هاتف | شحن لاسلكي | WiFi,Overall#Overall | Battery/Longevity#Charging Method | Signal#Wifi Signal,phone,explicit | explicit | explicit
قام البائع بترتيب التسليم لي. الدرجة الأولى الهاتف,الهاتف,Overall#Overall,phone,explicit
c21 هو هاتف عالي الجودة بسعر مناسب جدًا السعر ويمكن مقارنته بشكل جيد حقًا بالهواتف المعروفة بسعر أقل بكثير من السعر,c21 | السعر,Overall#Overall | Price#Price,phone,explicit | explicit
تم استقباله بشكل جيد بحالة جيدة وسريع التوصيل. اتصال سهل بتطبيق Glaxay Wearable. لكن تأثير الصوت ليس مثاليًا مثل صوت AirPod Pro. ليس من السهل التحكم فيه الوضع الإلكتروني على عكس AirPod Pro. Js أن AirPod Pro لا يمكنه دعم هاتف Samsung جيدًا.,التوصيل | تم استقباله بشكل جيد | تأثير الصوت | ليس من السهل التحكم فيه,Logistics#Speed | Logistics#Lost and Damaged | Audio/Sound#Tone quality | Ease of Use#Easy to Use,phone,explicit | explicit | explicit | explicit
كلاهما جيدان للغاية أسوأ حيث تظهر الكثير من مشكلات العرض بعد 3 أشهر... عزيزي العميل، كلا الجهازين  جيدان من حيث السعر والميزات. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India,أسوأ | مشكلات العرض | الأجهزة,Overall#Overall | Screen#General | Overall#Overall,phone,explicit | explicit | explicit
لقد طلبت في 3 مارس ولكن اللون الأسود لم يكن متوفرًا. قررت شراء اللون الفضي بدلاً من ذلك في 8 مارس، تم الشحن في 9 واستلمته في 10. لقد حذفت نجمة واحدة لأنه لم يكن هناك اعتذار حقيقي ولا تقدير رمزي (على سبيل المثال حافظة شفافة مجانية) لبيعهم شيئًا متوفرًا. الهاتف جيد باستثناء قارئ بصمات الأصابع المزعج للغاية .,اعتذار حقيقي | حافظة شفافة مجانية | الهاتف | قارئ بصمات الأصابع | تم الشحن في 9 واستلمته في 10,Seller Service#Attitude | Product Accessories#Phone Cases | Overall#Overall | System#Lock Screen Design | Logistics#Speed,phone,explicit | explicit | explicit | explicit | explicit
نعم يمكنك ذلك قم بتوصيل جهاز البلوتوث الخاص بك بهذا الهاتف.,قم بتوصيل جهاز البلوتوث الخاص بك بهذا الهاتف,Smart Connect#Bluetooth Connection,phone,explicit
استلام بحالة جيدة، بالإضافة إلى هدية صغيرة.. إبهام للأعلى,استلام,Logistics#Lost and Damaged,phone,explicit
سريع توصيل خلال 3 أيام، شراء خلال خصومات العلامات التجارية الكبرى وهو أرخص كثيرًا من سعر السوق. جاء الهاتف مع محول سماعة رأس، غطاء هاتف وقابس طاقة ثنائي السنون. راضٍ بشكل عام عن هذا شراء. شكرًا.,توصيل | من | محول سماعة رأس | غطاء هاتف | شراء | قابس طاقة ثنائي السنون,Logistics#Speed | Price#Price | Product Accessories#Headphones | Product Accessories#Phone Cases | Buyer Attitude#Shopping Experiences | Product Packaging#Completeness of Accessories,phone,explicit | explicit | explicit | explicit | explicit | explicit
أنا فقط لا أحب مستشعر بصمة الإصبع لأنه ليس سريعًا جدًا يعمل... ولكن بشكل عام فإن الهاتف مذهل,الهاتف | يعمل | مستشعر بصمة الإصبع,Overall#Overall | Performance#Running Speed | System#Lock Screen Design,phone,explicit | explicit | explicit
جيد جديد ومختوم. جيد جدًا البائع سريع ومتجاوب,جيد | البائع | سريع ومتجاوب,Overall#Overall | Seller Service#Attitude | Seller Service#Timeliness of Seller Service,phone,explicit | explicit | explicit
ليس الهلام المائي فقط، بل واقي الفيلم. لقد خيبت أملي بشدة المنتج. لن أشتريه مرة أخرى.,المنتج | لن أشتريه مرة أخرى,Overall#Overall | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit
تم استلام العناصر بحالة جيدة. تعمل بشكل جيد حتى الآن. هيكل الهاتف المحمول غير مناسب (1: مشتري صعب الإرضاء. شكرًا لك البائع على المجموعة الكاملة!,مشتري صعب الإرضاء | تعمل بشكل جيد حتى الآن. هيكل الهاتف المحمول غير مناسب (1: مشتري صعب الإرضاء | تم استلام العناصر | استخدام خفيف,Ease of Use#Audience Groups | Overall#Overall | Logistics#Lost and Damaged | Ease of Use#Easy to Use,phone,explicit | explicit | explicit | explicit
التسليم سريع واستلمت الهاتف بحالة جيدة مع هدية مجانية أيضًا. أوصي بشدة بهذا البائع أوصي به لسرعته الرد على جميع أسئلتي. شكرًا,الرد على جميع أسئلتي | أوصي به | استلمت الهاتف | التسليم,Seller Service#Timeliness of Seller Service | Buyer Attitude#Recommendable | Logistics#Lost and Damaged | Logistics#Speed,phone,explicit | explicit | explicit | explicit
تم استلام المنتج بحالة ممتازة. رائع تم الشراء.,تم استلام المنتج | تم الشراء,Logistics#Lost and Damaged | Buyer Attitude#Shopping Experiences,phone,explicit | explicit
لا، لا أعتقد ذلك,NULL,NULL,phone,implicit
تم الاستلام في اليوم التالي للطلب.. خفض نجمة واحدة بسبب خطأ تطبيق المنتج.. أنا لم أكن أعلم أن هذه الساعة لا يمكنها الاتصال بـ mifit.. في الأساس، لا يزال Xiaomi Wear في بداياته ولا يمكنه مشاركة البيانات في أي مكان آخر.. نجمة واحدة لـ Xiaomi لإطلاق منتج رديء.. Miband أفضل شراء..,تم الاستلام | شراء | لم أكن أعلم أن هذه الساعة لا يمكنها الاتصال بـ mifit,Logistics#Speed | Price#Value for Money | Smart Connect#Bluetooth Connection,phone,explicit | explicit | explicit
الهاتف جيد. ومع ذلك، خدمة العملاء سيئة. لا استجابة ولا رد، ولا حتى إقرار. الجميع، إذا كنتم تنوين الشراء، يرجى إلقاء نظرة على العروض الإضافية للحصول على هدايا مجانية. لا أعرف لماذا لا يتم تضمينها تلقائيًا. هذا أمر مخادع بعض الشيء من جانب سامسونج.,استجابة ولا رد | خدمة العملاء | الهاتف,Seller Service#Timeliness of Seller Service | Seller Service#Attitude | Overall#Overall,phone,explicit | explicit | explicit
الهاتف المحمول غير متاح لذا يرجى طلب إرجاع الهاتف المحمول هذا الهاتف المحمول معطل,NULL,NULL,phone,implicit
كان هناك اثنان في العبوة، لذا فهي جيدة قيمة مقابل المال. سطح غير لامع جيد جدًا للقراءة. سهل الاستخدام.,قيمة مقابل المال | سطح غير لامع | سهل الاستخدام,Price#Value for Money | Appearance Design#Exterior Design Material | Ease of Use#Easy to Use,phone,explicit | explicit | explicit
نعم، مرحبًا رافيندر، يُرجى التحقق من متجر Play للبحث عن تطبيقات تسجيل الشاشة. آمل أن يكون هذا مفيدًا. مع تحياتي، Samsung India,NULL,NULL,phone,implicit
سريع التسليم. استلام العنصر في حالة جيدة. موصى به!,التسليم | استلام العنصر | موصى به,Logistics#Speed | Logistics#Lost and Damaged | Buyer Attitude#Recommendable,phone,explicit | explicit | explicit
المنتج شرعي أصلي وحقيقي. إنه طراز Snapdragon الذي يحتوي على ذاكرة وصول عشوائي بسعة 12 جيجابايت، الإصدار العالمي، على عكس الإصدار المحلي في سنغافورة الذي يحتوي فقط على ذاكرة وصول عشوائي بسعة 8 جيجابايت. جيد جدًا شراء! أنا سعيد جدًا بـ شراء، شكرًا.,أصلي وحقيقي | ذاكرة وصول عشوائي بسعة 8 جيجابايت | شراء | شراء | ذاكرة وصول عشوائي بسعة 12 جيجابايت,Product Quality#Genuine Product | Product Configuration#Operating Memory | Buyer Attitude#Shopping Experiences | Buyer Attitude#Shopping Experiences | Product Configuration#Operating Memory,phone,explicit | explicit | explicit | explicit | explicit
حسنًا تم الاستلام! البائع لطيف للغاية ومتجاوب. طلبوا عدم وضع ملصق عليه لأنه هدية وقاموا بذلك. سأقوم بالتأكيد أشتري مرة أخرى في المرة القادمة إذا لزم الأمر! أوصي بهم بشدة أوصي بهم!,البائع | أشتري مرة أخرى | أوصي بهم | تم الاستلام | متجاوب,Seller Service#Attitude | Buyer Attitude#Repurchase and Churn Tendency | Buyer Attitude#Recommendable | Logistics#general | Seller Service#Timeliness of Seller Service,phone,explicit | explicit | explicit | explicit | explicit
توقف ضوء الأشعة فوق البنفسجية عن العمل بعد التثبيت الأول.,NULL,NULL,phone,implicit
المعالجة بطيئة، تعليق مشكلة، الكاميرا ليست كما هو متوقع,المعالجة | الكاميرا | تعليق,Performance#Running Speed | Camera#General | System#Operation Smoothness,phone,explicit | explicit | explicit
جيد هاتف بسعر جيد سعر سيدة سعيدة جدًا به، سأشتري من هذا البائع مرة أخرى,سعر | هاتف | سأشتري من هذا البائع مرة أخرى,Price#Price | Overall#Overall | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
تم الطلب في 07 يوليو بعد العديد من الاستفسارات، وتم الاستلام في 08 يوليو. مجموعة محلية، مختومة بالإيصال. عرض البائع تقديم محول ثلاثي الدبابيس. لكنه نسي الإرسال. اتصلت بالبائع وفي نفس اليوم تلقيت محولًا ثلاثي الدبابيس عند باب المنزل، في ليلة ممطرة غزيرة. استثنائي خدمة العملاء. تحية!,خدمة العملاء,Seller Service#Timeliness of Seller Service,phone,explicit
البائع ودود للغاية واستجابة جيدة سريع. في المرة القادمة سأشتري مرة أخرى :),استجابة جيدة | البائع | في المرة القادمة سأشتري مرة أخرى,Seller Service#Timeliness of Seller Service | Seller Service#Attitude | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
جهاز لوحي؟ لمشاهدة اليوتيوب؟ لا يمكن تثبيت بعض التطبيقات بسبب عدم توافق الجهاز . جيد سعر لجهاز بسيط لمشاهدة اليوتيوب.,سعر | متناسق,Price#Price | System#Software Compatibility,phone,explicit | explicit
هراء تمامًا الهاتف و البطارية هو الأسوأ يحتاج إلى شحن 4/5 في اليوم كانت هذه هدية عيد ميلاد مخيبة للآمال للغاية مع الهاتف و خدمة العملاء كما سيكون لأنها ليست معقولة.,الهاتف | البطارية | يحتاج إلى شحن | الهاتف | خدمة العملاء,Overall#Overall | Battery/Longevity#General | Battery/Longevity#Power Consumption Speed | Overall#Overall | Seller Service#Attitude,phone,explicit | explicit | explicit | explicit | explicit
المنتج يعمل كما هو متوقع في الوقت الحالي. سريع الشحن.,الشحن,Logistics#Speed,phone,explicit
اخترت الاستلام الذاتي عند الشراء. ومع ذلك لم أتمكن من التوجه إلى متجر جيلانج لبعض الأسباب. كان البائع لطيفًا بما يكفي لتوصيل المنتج إلى مستودع جامباس الخاص بي لاستلامه. خدمة رائعة .,خدمة,Seller Service#Attitude,phone,explicit
تم شراؤه لاستبدال هاتف A51 المكسور. جودة الشاشة رائعة. ماسح بصمات الأصابع في المكان المناسب. الكاميرا رائعة. أحبه,جودة الشاشة | ماسح بصمات الأصابع | الكاميرا | أحبه,Screen#General | Key Design#General | Camera#General | Overall#Overall,phone,explicit | explicit | explicit | explicit
تم الاستلام بحالة جيدة جدًا لطيف وجميل تم شراؤه خلال صفقة 99! سأشتريه مرة أخرى قريبًا !,تم الاستلام | لطيف وجميل | اشتري مرة أخرى قريبا,Logistics#Lost and Damaged | Appearance Design#Aesthetics General | Buyer Attitude#Repurchase and Churn Tendency,phone,explicit | explicit | explicit
من الأعلى إلى الأسفل = 5.9 بوصة من الجانب إلى الجانب = 3.0 بوصة 6 1/4 بوصة من الأعلى إلى الأسفل 3 1/4 بوصة من الجانب إلى الجانب 146.7 مم ارتفاع × 71.5 مم عرض × 7.4 مم عمق 146.7 مم ارتفاع و71.5 مم عرض 6 بوصة × 3 بوصة,5.9 بوصة | 3.0 بوصة 6 1/4 بوصة | 3 1/4 بوصة | 146.7 مم ارتفاع | 71.5 مم عرض | 7.4 مم عمق 146.7 مم ارتفاع و71.5 مم عرض 6,Appearance Design#Fuselage Size | Appearance Design#Fuselage Size | Appearance Design#Fuselage Size | Appearance Design#Fuselage Size | Appearance Design#Fuselage Size | Appearance Design#Fuselage Size,phone,explicit | explicit | explicit | explicit | explicit | explicit
حصلت على منتج مفيد منتج. أنا سعيد بـ مبيعات سريعة. شكرًا لك أيها البائع.,مبيعات سريعة | منتج,Buyer Attitude#Shopping Experiences | Overall#Overall,phone,explicit | explicit
هذا هو الأفضل الشراء الذي قمت به على أمازون. كل شيء جيد في هذا الهاتف,الشراء | الهاتف,Buyer Attitude#Shopping Experiences | Overall#Overall,phone,explicit | explicit
5G سعة تخزين 128 جيجابايت بها 6 جيجابايت رام. الأكبر سعة تخزين 256 جيجابايت بها 8 جيجابايت رام. نعم. :),سعة تخزين 256 جيجابايت | 8 جيجابايت رام | سعة تخزين 128 جيجابايت | 6 جيجابايت رام,Product Configuration#Memory | Product Configuration#Operating Memory | Product Configuration#Memory | Product Configuration#Operating Memory,phone,explicit | explicit | explicit | explicit
